item_id,category,timestamp,holiday,prevdaysales1,prevdaysales2,prevdaysales3,prevdaysales4,prevdaysales5,prevdaysales6,temperature,weather,demand
27698822,1,2018-07-01,0,8,4,1,4,7,3,20.9,804.0,3
28996134,1,2018-07-01,0,9,14,14,15,12,20,20.9,804.0,10
87689449,1,2018-07-01,0,1,0,1,1,2,2,20.9,804.0,2
27236508,1,2018-07-01,0,0,4,3,3,0,2,20.9,804.0,3
22204376,1,2018-07-01,0,7,9,8,6,14,6,20.9,804.0,3
25377308,1,2018-07-01,0,2,4,2,2,2,2,20.9,804.0,2
28593343,1,2018-07-01,0,3,12,8,9,2,4,20.9,804.0,5
90446598,1,2018-07-01,0,6,3,6,9,3,4,20.9,804.0,3
16127141,1,2018-07-01,0,1,3,3,3,3,2,20.9,804.0,2
27509776,1,2018-07-01,0,3,6,4,4,3,4,20.9,804.0,3
23348268,2,2018-07-01,0,2,6,6,4,4,2,20.9,804.0,1
17196765,1,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
10640520,1,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
14653709,2,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
13555779,3,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
14010310,1,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
14907084,2,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
56461934,2,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
11553237,3,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
11595892,3,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
23182376,3,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
16155406,3,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
32290960,3,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
14491190,3,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
75240713,3,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
11307697,2,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
71371025,3,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
11098183,3,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
16788277,3,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
19022266,1,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
20230910,3,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
11138126,3,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
33945594,2,2018-07-01,0,0,0,0,0,0,0,20.9,804.0,0
91038395,1,2018-07-02,0,0,0,5,1,2,5,21.0,800.0,4
58262980,1,2018-07-02,0,3,8,4,1,4,7,21.0,800.0,6
10446773,1,2018-07-02,0,10,9,14,14,15,12,21.0,800.0,19
28625536,1,2018-07-02,0,2,1,0,1,1,2,21.0,800.0,3
30616349,1,2018-07-02,0,3,0,4,3,3,0,21.0,800.0,3
31991592,1,2018-07-02,0,3,6,3,6,9,3,21.0,800.0,9
14944371,1,2018-07-02,0,0,4,3,4,3,4,21.0,800.0,3
37851878,1,2018-07-02,0,3,7,9,8,6,14,21.0,800.0,6
71751387,1,2018-07-02,0,2,2,4,2,2,2,21.0,800.0,3
84950592,1,2018-07-02,0,2,1,3,3,3,3,21.0,800.0,3
25708030,1,2018-07-02,0,3,3,6,4,4,3,21.0,800.0,4
27943366,1,2018-07-02,0,5,3,12,8,9,2,21.0,800.0,6
14448455,2,2018-07-02,0,0,2,5,6,1,5,21.0,800.0,4
64657560,2,2018-07-02,0,0,0,3,1,4,2,21.0,800.0,5
29867319,2,2018-07-02,0,0,2,2,2,0,3,21.0,800.0,2
67751753,2,2018-07-02,0,1,2,6,6,4,4,21.0,800.0,2
12597046,2,2018-07-02,0,0,0,6,0,0,0,21.0,800.0,3
21654504,3,2018-07-02,0,0,2,3,4,1,3,21.0,800.0,3
33650855,3,2018-07-02,0,0,0,1,1,1,0,21.0,800.0,1
99307488,3,2018-07-02,0,0,0,1,1,2,0,21.0,800.0,1
28984278,3,2018-07-02,0,0,1,3,5,4,2,21.0,800.0,3
83411513,3,2018-07-02,0,0,1,5,4,1,3,21.0,800.0,3
10640520,1,2018-07-02,0,0,0,0,0,0,0,21.0,800.0,0
23182376,3,2018-07-02,0,0,0,0,0,0,0,21.0,800.0,0
16155406,3,2018-07-02,0,0,0,0,0,0,0,21.0,800.0,0
14491190,3,2018-07-02,0,0,0,0,0,0,0,21.0,800.0,0
75240713,3,2018-07-02,0,0,0,0,0,0,0,21.0,800.0,0
11098183,3,2018-07-02,0,0,0,0,0,0,0,21.0,800.0,0
16788277,3,2018-07-02,0,0,0,0,0,0,0,21.0,800.0,0
19022266,1,2018-07-02,0,0,0,0,0,0,0,21.0,800.0,0
20230910,3,2018-07-02,0,0,0,0,0,0,0,21.0,800.0,0
11138126,3,2018-07-02,0,0,0,0,0,0,0,21.0,800.0,0
33945594,2,2018-07-02,0,0,0,0,0,0,0,21.0,800.0,0
14698637,1,2018-07-03,0,4,0,0,5,1,2,19.6,801.0,4
23516999,1,2018-07-03,0,6,3,8,4,1,4,19.6,801.0,7
16358635,1,2018-07-03,0,19,10,9,14,14,15,19.6,801.0,13
10646662,1,2018-07-03,0,9,3,6,3,6,9,19.6,801.0,6
71388817,1,2018-07-03,0,3,0,4,3,4,3,19.6,801.0,3
54825149,1,2018-07-03,0,6,3,7,9,8,6,19.6,801.0,7
19855769,1,2018-07-03,0,3,2,2,4,2,2,19.6,801.0,2
19028520,1,2018-07-03,0,6,5,3,12,8,9,19.6,801.0,8
82328393,1,2018-07-03,0,3,2,1,3,3,3,19.6,801.0,2
24371916,1,2018-07-03,0,4,3,3,6,4,4,19.6,801.0,4
20119667,1,2018-07-03,0,3,3,0,4,3,3,19.6,801.0,3
53706877,2,2018-07-03,0,5,0,0,3,1,4,19.6,801.0,4
19154966,2,2018-07-03,0,2,1,2,6,6,4,19.6,801.0,6
28523203,2,2018-07-03,0,3,0,0,6,0,0,19.6,801.0,3
22127551,2,2018-07-03,0,2,0,2,2,2,0,19.6,801.0,1
23305254,3,2018-07-03,0,3,0,2,3,4,1,19.6,801.0,2
11873111,3,2018-07-03,0,1,0,0,1,1,1,19.6,801.0,1
24873805,3,2018-07-03,0,1,0,0,1,1,2,19.6,801.0,1
33425713,3,2018-07-03,0,3,0,1,3,5,4,19.6,801.0,3
20695362,3,2018-07-03,0,3,0,1,5,4,1,19.6,801.0,3
32650892,3,2018-07-03,0,0,0,0,1,0,0,19.6,801.0,2
28625536,1,2018-07-03,0,0,0,0,0,0,0,19.6,801.0,0
10640520,1,2018-07-03,0,0,0,0,0,0,0,19.6,801.0,0
14448455,2,2018-07-03,0,0,0,0,0,0,0,19.6,801.0,0
23182376,3,2018-07-03,0,0,0,0,0,0,0,19.6,801.0,0
16155406,3,2018-07-03,0,0,0,0,0,0,0,19.6,801.0,0
75240713,3,2018-07-03,0,0,0,0,0,0,0,19.6,801.0,0
11098183,3,2018-07-03,0,0,0,0,0,0,0,19.6,801.0,0
16788277,3,2018-07-03,0,0,0,0,0,0,0,19.6,801.0,0
19022266,1,2018-07-03,0,0,0,0,0,0,0,19.6,801.0,0
20230910,3,2018-07-03,0,0,0,0,0,0,0,19.6,801.0,0
11138126,3,2018-07-03,0,0,0,0,0,0,0,19.6,801.0,0
33945594,2,2018-07-03,0,0,0,0,0,0,0,19.6,801.0,0
20885006,1,2018-07-04,0,4,4,0,0,5,1,23.1,801.0,3
10418391,1,2018-07-04,0,7,6,3,8,4,1,23.1,801.0,8
18226928,1,2018-07-04,0,13,19,10,9,14,14,23.1,801.0,22
15436357,1,2018-07-04,0,0,3,2,1,0,1,23.1,801.0,1
18209174,1,2018-07-04,0,3,3,0,4,3,4,23.1,801.0,4
71252487,1,2018-07-04,0,7,6,3,7,9,8,23.1,801.0,13
15727055,1,2018-07-04,0,2,3,2,2,4,2,23.1,801.0,3
28011035,1,2018-07-04,0,2,3,2,1,3,3,23.1,801.0,1
28096495,1,2018-07-04,0,6,9,3,6,3,6,23.1,801.0,4
22449850,1,2018-07-04,0,4,4,3,3,6,4,23.1,801.0,4
16541911,1,2018-07-04,0,8,6,5,3,12,8,23.1,801.0,5
16607773,1,2018-07-04,0,3,3,3,0,4,3,23.1,801.0,3
10255591,2,2018-07-04,0,0,4,0,2,5,6,23.1,801.0,3
29464159,2,2018-07-04,0,1,2,0,2,2,2,23.1,801.0,3
13893012,2,2018-07-04,0,4,5,0,0,3,1,23.1,801.0,1
11857184,2,2018-07-04,0,6,2,1,2,6,6,23.1,801.0,4
23812979,3,2018-07-04,0,1,1,0,0,1,1,23.1,801.0,1
39458465,3,2018-07-04,0,3,3,0,1,3,5,23.1,801.0,1
21189197,3,2018-07-04,0,2,3,0,2,3,4,23.1,801.0,2
79698684,3,2018-07-04,0,3,3,0,1,5,4,23.1,801.0,3
10640520,1,2018-07-04,0,0,0,0,0,0,0,23.1,801.0,0
28523203,2,2018-07-04,0,0,0,0,0,0,0,23.1,801.0,0
11873111,3,2018-07-04,0,0,0,0,0,0,0,23.1,801.0,0
23182376,3,2018-07-04,0,0,0,0,0,0,0,23.1,801.0,0
16155406,3,2018-07-04,0,0,0,0,0,0,0,23.1,801.0,0
32650892,3,2018-07-04,0,0,0,0,0,0,0,23.1,801.0,0
75240713,3,2018-07-04,0,0,0,0,0,0,0,23.1,801.0,0
11098183,3,2018-07-04,0,0,0,0,0,0,0,23.1,801.0,0
16788277,3,2018-07-04,0,0,0,0,0,0,0,23.1,801.0,0
19022266,1,2018-07-04,0,0,0,0,0,0,0,23.1,801.0,0
20230910,3,2018-07-04,0,0,0,0,0,0,0,23.1,801.0,0
11138126,3,2018-07-04,0,0,0,0,0,0,0,23.1,801.0,0
33945594,2,2018-07-04,0,0,0,0,0,0,0,23.1,801.0,0
25460904,1,2018-07-05,0,3,4,4,0,0,5,19.1,803.0,5
75357882,1,2018-07-05,0,8,7,6,3,8,4,19.1,803.0,6
11762630,1,2018-07-05,0,22,13,19,10,9,14,19.1,803.0,14
18480124,1,2018-07-05,0,4,3,3,0,4,3,19.1,803.0,2
13486752,1,2018-07-05,0,13,7,6,3,7,9,19.1,803.0,6
25760697,1,2018-07-05,0,1,0,3,2,1,0,19.1,803.0,2
33428014,1,2018-07-05,0,3,2,3,2,2,4,19.1,803.0,2
15585950,1,2018-07-05,0,5,8,6,5,3,12,19.1,803.0,9
93015358,1,2018-07-05,0,4,6,9,3,6,3,19.1,803.0,6
16526997,1,2018-07-05,0,1,2,3,2,1,3,19.1,803.0,3
30328563,1,2018-07-05,0,4,4,4,3,3,6,19.1,803.0,4
12022205,1,2018-07-05,0,3,3,3,3,0,4,19.1,803.0,4
29665396,2,2018-07-05,0,3,0,4,0,2,5,19.1,803.0,7
27166733,2,2018-07-05,0,1,4,5,0,0,3,19.1,803.0,3
96608580,2,2018-07-05,0,3,1,2,0,2,2,19.1,803.0,2
19378974,2,2018-07-05,0,4,6,2,1,2,6,19.1,803.0,1
31011326,3,2018-07-05,0,2,2,3,0,2,3,19.1,803.0,4
55590159,3,2018-07-05,0,1,3,3,0,1,3,19.1,803.0,4
43120576,3,2018-07-05,0,0,1,1,0,0,1,19.1,803.0,1
43873288,3,2018-07-05,0,3,3,3,0,1,5,19.1,803.0,3
24866803,3,2018-07-05,0,1,1,1,0,0,1,19.1,803.0,1
10640520,1,2018-07-05,0,0,0,0,0,0,0,19.1,803.0,0
28523203,2,2018-07-05,0,0,0,0,0,0,0,19.1,803.0,0
23182376,3,2018-07-05,0,0,0,0,0,0,0,19.1,803.0,0
16155406,3,2018-07-05,0,0,0,0,0,0,0,19.1,803.0,0
32650892,3,2018-07-05,0,0,0,0,0,0,0,19.1,803.0,0
75240713,3,2018-07-05,0,0,0,0,0,0,0,19.1,803.0,0
11098183,3,2018-07-05,0,0,0,0,0,0,0,19.1,803.0,0
16788277,3,2018-07-05,0,0,0,0,0,0,0,19.1,803.0,0
19022266,1,2018-07-05,0,0,0,0,0,0,0,19.1,803.0,0
20230910,3,2018-07-05,0,0,0,0,0,0,0,19.1,803.0,0
11138126,3,2018-07-05,0,0,0,0,0,0,0,19.1,803.0,0
33945594,2,2018-07-05,0,0,0,0,0,0,0,19.1,803.0,0
31134433,1,2018-07-06,0,5,3,4,4,0,0,19.8,803.0,4
51042042,1,2018-07-06,0,6,8,7,6,3,8,19.8,803.0,9
12793468,1,2018-07-06,0,14,22,13,19,10,9,19.8,803.0,16
19224150,1,2018-07-06,0,2,1,0,3,2,1,19.8,803.0,3
17614019,1,2018-07-06,0,4,3,3,3,3,0,19.8,803.0,4
23628216,1,2018-07-06,0,2,4,3,3,0,4,19.8,803.0,4
21294570,1,2018-07-06,0,6,13,7,6,3,7,19.8,803.0,9
13403623,1,2018-07-06,0,2,3,2,3,2,2,19.8,803.0,4
25171455,1,2018-07-06,0,9,5,8,6,5,3,19.8,803.0,4
23894372,1,2018-07-06,0,3,1,2,3,2,1,19.8,803.0,3
81423490,1,2018-07-06,0,6,4,6,9,3,6,19.8,803.0,3
56816173,1,2018-07-06,0,4,4,4,4,3,3,19.8,803.0,3
12847432,2,2018-07-06,0,7,3,0,4,0,2,19.8,803.0,3
25504326,2,2018-07-06,0,3,1,4,5,0,0,19.8,803.0,2
29876569,2,2018-07-06,0,2,3,1,2,0,2,19.8,803.0,2
32999303,2,2018-07-06,0,1,4,6,2,1,2,19.8,803.0,6
17720389,3,2018-07-06,0,4,2,2,3,0,2,19.8,803.0,3
24656564,3,2018-07-06,0,0,0,2,0,0,0,19.8,803.0,2
14972255,3,2018-07-06,0,3,3,3,3,0,1,19.8,803.0,4
13601574,3,2018-07-06,0,1,1,1,1,0,0,19.8,803.0,1
10640520,1,2018-07-06,0,0,0,0,0,0,0,19.8,803.0,0
28523203,2,2018-07-06,0,0,0,0,0,0,0,19.8,803.0,0
43120576,3,2018-07-06,0,0,0,0,0,0,0,19.8,803.0,0
23182376,3,2018-07-06,0,0,0,0,0,0,0,19.8,803.0,0
16155406,3,2018-07-06,0,0,0,0,0,0,0,19.8,803.0,0
55590159,3,2018-07-06,0,0,0,0,0,0,0,19.8,803.0,0
75240713,3,2018-07-06,0,0,0,0,0,0,0,19.8,803.0,0
11098183,3,2018-07-06,0,0,0,0,0,0,0,19.8,803.0,0
16788277,3,2018-07-06,0,0,0,0,0,0,0,19.8,803.0,0
19022266,1,2018-07-06,0,0,0,0,0,0,0,19.8,803.0,0
20230910,3,2018-07-06,0,0,0,0,0,0,0,19.8,803.0,0
11138126,3,2018-07-06,0,0,0,0,0,0,0,19.8,803.0,0
33945594,2,2018-07-06,0,0,0,0,0,0,0,19.8,803.0,0
23657071,1,2018-07-07,0,9,6,8,7,6,3,22.1,803.0,4
10212846,1,2018-07-07,0,16,14,22,13,19,10,22.1,803.0,14
26287649,1,2018-07-07,0,3,2,1,0,3,2,22.1,803.0,1
29224458,1,2018-07-07,0,4,4,3,3,3,3,22.1,803.0,2
11851220,1,2018-07-07,0,3,6,4,6,9,3,22.1,803.0,4
68389814,1,2018-07-07,0,9,6,13,7,6,3,22.1,803.0,8
13012668,1,2018-07-07,0,4,2,4,3,3,0,22.1,803.0,2
29453974,1,2018-07-07,0,3,3,1,2,3,2,22.1,803.0,3
14743260,1,2018-07-07,0,4,2,3,2,3,2,22.1,803.0,1
10143268,1,2018-07-07,0,3,4,4,4,4,3,22.1,803.0,3
15924407,1,2018-07-07,0,4,9,5,8,6,5,22.1,803.0,2
20695905,2,2018-07-07,0,3,7,3,0,4,0,22.1,803.0,2
20283059,2,2018-07-07,0,2,2,3,1,2,0,22.1,803.0,1
99473203,2,2018-07-07,0,6,1,4,6,2,1,22.1,803.0,1
49603779,3,2018-07-07,0,3,4,2,2,3,0,22.1,803.0,4
27360281,3,2018-07-07,0,4,3,3,3,3,0,22.1,803.0,1
56979492,3,2018-07-07,0,0,4,1,3,3,0,22.1,803.0,1
10640520,1,2018-07-07,0,0,0,0,0,0,0,22.1,803.0,0
31134433,1,2018-07-07,0,0,0,0,0,0,0,22.1,803.0,0
25504326,2,2018-07-07,0,0,0,0,0,0,0,22.1,803.0,0
28523203,2,2018-07-07,0,0,0,0,0,0,0,22.1,803.0,0
43120576,3,2018-07-07,0,0,0,0,0,0,0,22.1,803.0,0
23182376,3,2018-07-07,0,0,0,0,0,0,0,22.1,803.0,0
16155406,3,2018-07-07,0,0,0,0,0,0,0,22.1,803.0,0
24656564,3,2018-07-07,0,0,0,0,0,0,0,22.1,803.0,0
75240713,3,2018-07-07,0,0,0,0,0,0,0,22.1,803.0,0
13601574,3,2018-07-07,0,0,0,0,0,0,0,22.1,803.0,0
11098183,3,2018-07-07,0,0,0,0,0,0,0,22.1,803.0,0
16788277,3,2018-07-07,0,0,0,0,0,0,0,22.1,803.0,0
19022266,1,2018-07-07,0,0,0,0,0,0,0,22.1,803.0,0
20230910,3,2018-07-07,0,0,0,0,0,0,0,22.1,803.0,0
11138126,3,2018-07-07,0,0,0,0,0,0,0,22.1,803.0,0
33945594,2,2018-07-07,0,0,0,0,0,0,0,22.1,803.0,0
13241519,1,2018-07-08,0,4,9,6,8,7,6,22.8,803.0,5
32006454,1,2018-07-08,0,14,16,14,22,13,19,22.8,803.0,9
17398790,1,2018-07-08,0,1,3,2,1,0,3,22.8,803.0,1
25744913,1,2018-07-08,0,2,4,4,3,3,3,22.8,803.0,3
17784172,1,2018-07-08,0,4,3,6,4,6,9,22.8,803.0,7
82409336,1,2018-07-08,0,2,4,2,4,3,3,22.8,803.0,2
30660396,1,2018-07-08,0,8,9,6,13,7,6,22.8,803.0,3
15910264,1,2018-07-08,0,3,3,3,1,2,3,22.8,803.0,2
13308797,1,2018-07-08,0,3,3,4,4,4,4,22.8,803.0,2
20450490,1,2018-07-08,0,2,4,9,5,8,6,22.8,803.0,5
14765233,2,2018-07-08,0,2,3,7,3,0,4,22.8,803.0,2
11329993,2,2018-07-08,0,1,6,1,4,6,2,22.8,803.0,1
23504480,2,2018-07-08,0,1,2,2,3,1,2,22.8,803.0,1
32167692,3,2018-07-08,0,1,0,4,1,3,3,22.8,803.0,1
10640520,1,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
27360281,3,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
31134433,1,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
14743260,1,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
25504326,2,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
28523203,2,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
49603779,3,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
43120576,3,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
23182376,3,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
16155406,3,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
24656564,3,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
75240713,3,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
13601574,3,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
11098183,3,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
16788277,3,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
19022266,1,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
20230910,3,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
11138126,3,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
33945594,2,2018-07-08,0,0,0,0,0,0,0,22.8,803.0,0
67620702,1,2018-07-09,0,5,4,9,6,8,7,19.4,803.0,4
13306442,1,2018-07-09,0,9,14,16,14,22,13,19.4,803.0,15
19982265,1,2018-07-09,0,3,2,4,4,3,3,19.4,803.0,4
82147178,1,2018-07-09,0,0,0,4,5,3,4,19.4,803.0,3
31326559,1,2018-07-09,0,2,2,4,2,4,3,19.4,803.0,3
29151827,1,2018-07-09,0,3,8,9,6,13,7,19.4,803.0,5
34983514,1,2018-07-09,0,1,1,3,2,1,0,19.4,803.0,1
19869713,1,2018-07-09,0,0,1,4,2,3,2,19.4,803.0,1
74743544,1,2018-07-09,0,7,4,3,6,4,6,19.4,803.0,8
30674075,1,2018-07-09,0,2,3,3,3,1,2,19.4,803.0,3
17281915,1,2018-07-09,0,2,3,3,4,4,4,19.4,803.0,3
31584773,1,2018-07-09,0,5,2,4,9,5,8,19.4,803.0,5
17888721,2,2018-07-09,0,2,2,3,7,3,0,19.4,803.0,3
81110740,2,2018-07-09,0,1,1,2,2,3,1,19.4,803.0,2
45113888,2,2018-07-09,0,0,0,2,3,1,4,19.4,803.0,2
32651886,2,2018-07-09,0,1,1,6,1,4,6,19.4,803.0,4
32915984,2,2018-07-09,0,0,0,0,0,0,3,19.4,803.0,4
64754890,3,2018-07-09,0,0,0,0,0,0,0,19.4,803.0,1
18634726,3,2018-07-09,0,0,1,4,3,3,3,19.4,803.0,3
15963656,3,2018-07-09,0,1,1,0,4,1,3,19.4,803.0,3
30389992,3,2018-07-09,0,0,4,3,4,2,2,19.4,803.0,2
38205811,3,2018-07-09,0,0,0,2,0,0,2,19.4,803.0,1
27558673,3,2018-07-09,0,0,0,1,1,1,1,19.4,803.0,1
10640520,1,2018-07-09,0,0,0,0,0,0,0,19.4,803.0,0
43120576,3,2018-07-09,0,0,0,0,0,0,0,19.4,803.0,0
23182376,3,2018-07-09,0,0,0,0,0,0,0,19.4,803.0,0
75240713,3,2018-07-09,0,0,0,0,0,0,0,19.4,803.0,0
11098183,3,2018-07-09,0,0,0,0,0,0,0,19.4,803.0,0
16788277,3,2018-07-09,0,0,0,0,0,0,0,19.4,803.0,0
19022266,1,2018-07-09,0,0,0,0,0,0,0,19.4,803.0,0
20230910,3,2018-07-09,0,0,0,0,0,0,0,19.4,803.0,0
11138126,3,2018-07-09,0,0,0,0,0,0,0,19.4,803.0,0
33945594,2,2018-07-09,0,0,0,0,0,0,0,19.4,803.0,0
14653479,1,2018-07-10,0,4,5,4,9,6,8,19.5,801.0,5
16606544,1,2018-07-10,0,15,9,14,16,14,22,19.5,801.0,18
87852840,1,2018-07-10,0,1,1,1,3,2,1,19.5,801.0,2
32125075,1,2018-07-10,0,4,3,2,4,4,3,19.5,801.0,2
26206305,1,2018-07-10,0,3,0,0,4,5,3,19.5,801.0,5
29306977,1,2018-07-10,0,8,7,4,3,6,4,19.5,801.0,6
36977852,1,2018-07-10,0,3,2,2,4,2,4,19.5,801.0,3
16524953,1,2018-07-10,0,5,3,8,9,6,13,19.5,801.0,6
92570502,1,2018-07-10,0,1,0,1,4,2,3,19.5,801.0,3
16168873,1,2018-07-10,0,3,2,3,3,3,1,19.5,801.0,3
14324515,1,2018-07-10,0,3,2,3,3,4,4,19.5,801.0,4
23254134,1,2018-07-10,0,5,5,2,4,9,5,19.5,801.0,4
24698438,2,2018-07-10,0,3,2,2,3,7,3,19.5,801.0,4
25693623,2,2018-07-10,0,2,0,0,2,3,1,19.5,801.0,6
23936920,2,2018-07-10,0,4,1,1,6,1,4,19.5,801.0,4
67717925,2,2018-07-10,0,4,0,0,0,0,0,19.5,801.0,1
25996316,2,2018-07-10,0,2,1,1,2,2,3,19.5,801.0,2
15208896,3,2018-07-10,0,2,0,4,3,4,2,19.5,801.0,3
26123824,3,2018-07-10,0,1,0,0,1,1,1,19.5,801.0,2
16389623,3,2018-07-10,0,3,1,1,0,4,1,19.5,801.0,1
14632925,3,2018-07-10,0,3,0,1,4,3,3,19.5,801.0,1
10640520,1,2018-07-10,0,0,0,0,0,0,0,19.5,801.0,0
43120576,3,2018-07-10,0,0,0,0,0,0,0,19.5,801.0,0
23182376,3,2018-07-10,0,0,0,0,0,0,0,19.5,801.0,0
64754890,3,2018-07-10,0,0,0,0,0,0,0,19.5,801.0,0
38205811,3,2018-07-10,0,0,0,0,0,0,0,19.5,801.0,0
75240713,3,2018-07-10,0,0,0,0,0,0,0,19.5,801.0,0
11098183,3,2018-07-10,0,0,0,0,0,0,0,19.5,801.0,0
16788277,3,2018-07-10,0,0,0,0,0,0,0,19.5,801.0,0
19022266,1,2018-07-10,0,0,0,0,0,0,0,19.5,801.0,0
20230910,3,2018-07-10,0,0,0,0,0,0,0,19.5,801.0,0
11138126,3,2018-07-10,0,0,0,0,0,0,0,19.5,801.0,0
33945594,2,2018-07-10,0,0,0,0,0,0,0,19.5,801.0,0
49700302,1,2018-07-11,0,5,3,0,0,4,5,17.6,803.0,3
28796398,1,2018-07-11,0,18,15,9,14,16,14,17.6,803.0,15
21617877,1,2018-07-11,0,2,4,3,2,4,4,17.6,803.0,3
21578098,1,2018-07-11,0,3,3,2,2,4,2,17.6,803.0,3
10592040,1,2018-07-11,0,6,5,3,8,9,6,17.6,803.0,9
33964417,1,2018-07-11,0,5,4,5,4,9,6,17.6,803.0,3
29596308,1,2018-07-11,0,2,1,1,1,3,2,17.6,803.0,1
30785883,1,2018-07-11,0,3,1,0,1,4,2,17.6,803.0,2
49765592,1,2018-07-11,0,4,5,5,2,4,9,17.6,803.0,4
